YEAR,MONTH,DAY,ACMH,ACSH,ADPT,ASLP,ASTP,AWBT,AWND,FMTM,PGTM,PRCP,PSUN,RHAV,RHMN,RHMX,SNOW,SNWD,TAVG,TMAX,TMIN,TSUN,WDF1,WDF2,WDF5,WDFG,WDFM,WESD,WSF1,WSF2,WSF5,WSFG,WSFM,WT01,WT02,WT03,WT04,WT05,WT06,WT07,WT08,WT09,WT10,WT11,WT13,WT14,WT15,WT16,WT17,WT18,WT19,WT21,WT22,WV01,WV03
1978,6,17,40.0,20.0,,,,,,,2242.0,0.0,96.0,,,,0.0,0.0,,73.04,44.06,882.0,,,,90.0,135.0,,,,,62.0,49.0,,,-9999.0,,,,,,,,,,,,1.0,,,,,,,
1978,6,18,,,,,,,,,,,,,,,0.0,0.0,,32.0,32.0,,,,,,,,,,,,,,,-9.0,,,,,,,,,,,,,,,,,,,
1978,6,19,90.0,90.0,,,,,,,836.0,,51.0,,,,0.0,0.0,,82.04,53.06,468.0,,,,,,,,,,149.0,116.0,,,999.0,,,,,,,,,,,,1.0,,,,,,,
1978,6,20,,,,,,,,,,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,-999.0,,,,,,,,,,,,,,,,,,,
1978,6,22,30.0,30.0,,,,,,,1942.0,0.0,94.0,,,,0.0,0.0,,77.0,46.94,864.0,,,,,,,,,,118.0,98.0,,,9999.0,,,,,,,,,,,,9999.0,,,,,,,
1978,6,23,,,,,,,,,,0.0,,,,,0.0,0.0,,,32.0,,,,,,,,,,,,,,,-99.0,,,,,,,,,,,,-99.0,,,,,,,
1978,6,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,,,,,,,,,,,,99.0,,,,,,,
1978,6,25,10.0,0.0,,,,,,,1542.0,0.0,97.0,,,,0.0,0.0,,71.96,37.04,900.0,,,,315.0,315.0,,,,,103.0,80.0,,,-9999.0,,,,,,,,,,,,-9999.0,,,,,,,
1978,6,26,,,,,,,,,,0.0,,,,,0.0,0.0,,32.0,32.0,,,,,,,,,,,,,,,-9.0,,,,,,,,,,,,-9.0,,,,,,,
1978,6,27,20.0,0.0,,,,,,,336.0,0.0,100.0,,,,0.0,0.0,,82.04,48.02,924.0,,,,,,,,,,72.0,67.0,,,999.0,,,,,,,,,,,,999.0,,,,,,,
1978,6,28,,,,,,,,,,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,-999.0,,,,,,,,,,,,,,,,,,,
1978,6,30,20.0,20.0,,,,,,,1506.0,0.0,94.0,,,,0.0,0.0,,75.92,46.04,864.0,,,,,,,,,,103.0,58.0,,,9999.0,,,,,,,,,,,,9999.0,,,,,,,
1978,6,31,,,,,,,,,,0.0,,,,,0.0,0.0,,,32.0,,,,,,,,,,,,,,,-99.0,,,,,,,,,,,,,,,,,,,
1978,7,1,40.0,60.0,,,,,,,1412.0,0.0,59.0,,,,0.0,0.0,,82.04,53.96,546.0,,,,315.0,315.0,,,,,154.0,130.0,-9999.0,,1.0,,,,,,,,,,,,1.0,,,,,,,
1978,7,2,,,,,,,,,,,,,,,0.0,0.0,,32.0,32.0,,,,,,,,,,,,,-9.0,,,,,,,,,,,,,,,,,,,,,
1978,7,3,80.0,90.0,,,,,,,500.0,,32.0,,,,0.0,0.0,,75.02,50.0,294.0,,,,,,,,,,134.0,103.0,999.0,,999.0,,,,,,,,,,,,1.0,,,,,,,
1978,7,4,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,-999.0,,,,,,,,,,,,,,,,,,,,,
1978,7,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,,,,,,,,,,,,,,,,,,,,
1978,7,6,90.0,90.0,,,,,,,348.0,89.0,33.0,,,,0.0,0.0,,71.96,53.96,300.0,,,,,,,,,,67.0,54.0,1.0,,9999.0,,,,,,,,,,,,1.0,,,,,,,
1978,7,7,,,,,,,,,,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,-99.0,,,,,,,,,,,,,,,,,,,
1978,7,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,,99.0,,,,,,,,,,,,99.0,,,,,,,
1978,7,9,30.0,40.0,,,,,,,1500.0,0.0,98.0,,,,0.0,0.0,,82.04,51.08,900.0,,,,315.0,45.0,,,,,72.0,40.0,-9999.0,,-9999.0,,,,,,,,,,,,-9999.0,,,,,,,
1978,7,10,,,,,,,,,,0.0,,,,,0.0,0.0,,32.0,32.0,,,,,,,,,,,,,-9.0,,-9.0,,,,,,,,,,,,-9.0,,,,,,,
1978,7,11,60.0,80.0,,,,,,,830.0,0.0,83.0,,,,0.0,0.0,,84.02,55.94,768.0,,,,,,,,,,154.0,121.0,999.0,,999.0,,,,,,,,,,,,999.0,,,,,,,
1978,7,12,,,,,,,,,,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,-999.0,,-999.0,,,,,,,,,,,,-999.0,,,,,,,
1978,7,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,,,,,,,,,,,,,,,,,,
1978,7,14,20.0,10.0,,,,,,,1748.0,0.0,94.0,,,,0.0,0.0,,91.03999999999999,57.92,858.0,,,,,,,,,,93.0,76.0,9999.0,,1.0,,,,,,,,,,,,9999.0,,,,,,,
1978,7,15,,,,,,,,,,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,-99.0,,,,,,,,,,,,,,-99.0,,,,,,,
1978,7,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,,99.0,,,,,,,,,,,,99.0,,,,,,,
1978,7,17,10.0,20.0,,,,,,,1342.0,0.0,95.0,,,,0.0,0.0,,82.94,51.08,870.0,,,,315.0,315.0,,,,,123.0,76.0,-9999.0,,-9999.0,,,,,,,,,,,,-9999.0,,,,,,,
1978,7,18,,,,,,,,,,0.0,,,,,0.0,0.0,,32.0,32.0,,,,,,,,,,,,,-9.0,,-9.0,,,,,,,,,,,,-9.0,,,,,,,
1978,7,19,10.0,10.0,,,,,,,842.0,0.0,100.0,,,,0.0,0.0,,89.06,48.02,912.0,,,,,,,,,,77.0,72.0,999.0,,999.0,,,,,,,,,,,,999.0,,,,,,,
1978,7,20,,,,,,,,,,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,-999.0,,-999.0,,,,,,,,,,,,-999.0,,,,,,,
1978,7,22,20.0,10.0,,,,,,,1812.0,0.0,93.0,,,,0.0,0.0,,96.98,62.959999999999994,852.0,,,,,,,,,,87.0,63.0,9999.0,,9999.0,,,,,,,,,,,,9999.0,,,,,,,
1978,7,23,,,,,,,,,,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,-99.0,,,,,,,,,,,,,,,,,,,,,
1978,7,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,,,,,,,,,,,,,,,,,,,,,
1978,7,25,20.0,10.0,,,,,,,1624.0,0.0,95.0,,,,0.0,0.0,,80.96,60.980000000000004,858.0,,,,315.0,315.0,,,,,113.0,85.0,-9999.0,,-9999.0,,,,,,,,,,,,-9999.0,,,,,,,
1978,7,26,,,,,,,,,,0.0,,,,,0.0,0.0,,32.0,32.0,,,,,,,,,,,,,-9.0,,-9.0,,,,,,,,,,,,-9.0,,,,,,,
1978,7,27,0.0,0.0,,,,,,,542.0,0.0,100.0,,,,0.0,0.0,,80.06,51.98,900.0,,,,,,,,,,82.0,58.0,999.0,,999.0,,,,,,,,,,,,999.0,,,,,,,
1978,7,28,,,,,,,,,,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,-999.0,,-999.0,,,,,,,,,,,,-999.0,,,,,,,
1978,7,30,0.0,0.0,,,,,,,1612.0,0.0,100.0,,,,0.0,0.0,,86.0,50.0,900.0,,,,,,,,,,103.0,76.0,9999.0,,9999.0,,,,,,,,,,,,9999.0,,,,,,,
1978,7,31,,,,,,,,,,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,-99.0,,-99.0,,,,,,,,,,,,-99.0,,,,,,,
1978,8,1,10.0,10.0,,,,,,,1700.0,0.0,99.0,,,,0.0,0.0,,91.94,51.08,864.0,,,,315.0,315.0,,,,,77.0,58.0,-9999.0,,-9999.0,,,,,,,,,,,,-9999.0,,,,,,,
1978,8,2,,,,,,,,,,0.0,,,,,0.0,0.0,,32.0,32.0,,,,,,,,,,,,,-9.0,,-9.0,,,,,,,,,,,,-9.0,,,,,,,
1978,8,3,0.0,0.0,,,,,,,436.0,0.0,100.0,,,,0.0,0.0,,93.02,53.96,870.0,,,,,,,,,,93.0,72.0,999.0,,999.0,,,,,,,,,,,,999.0,,,,,,,
1978,8,4,,,,,,,,,,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,-999.0,,-999.0,,,,,,,,,,,,-999.0,,,,,,,
1978,8,6,40.0,40.0,,,,,,,700.0,0.0,79.0,,,,0.0,0.0,,102.02,60.980000000000004,684.0,,,,,,,,,,82.0,72.0,9999.0,,9999.0,,,,,,,,,,,,9999.0,,,,,,,
1978,8,7,,,,,,,,,,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,-99.0,,-99.0,,,,,,,,,,,,-99.0,,,,,,,
1978,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,,99.0,,,,,,,,,,,,99.0,,,,,,,
1978,8,9,20.0,0.0,,,,,,,1706.0,0.0,97.0,,,,0.0,0.0,,98.06,66.02,834.0,,,,315.0,315.0,,,,,87.0,72.0,-9999.0,,-9999.0,,,,,,,,,,,,-9999.0,,,,,,,
1978,8,10,,,,,,,,,,0.0,,,,,0.0,0.0,,32.0,32.0,,,,,,,,,,,,,-9.0,,-9.0,,,,,,,,,,,,-9.0,,,,,,,
1978,8,11,10.0,0.0,,,,,,,724.0,0.0,100.0,,,,0.0,0.0,,96.98,57.92,858.0,,,,,,,,,,82.0,76.0,999.0,,999.0,,,,,,,,,,,,999.0,,,,,,,
1978,8,12,,,,,,,,,,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,-999.0,,-999.0,,,,,,,,,,,,-999.0,,,,,,,
1978,8,14,40.0,60.0,,,,,,,1806.0,0.0,72.0,,,,0.0,0.0,,98.96000000000001,64.04,612.0,,,,,,,,,,118.0,107.0,9999.0,,9999.0,,,,,,,,,,,,9999.0,,,,,,,
1978,8,15,,,,,,,,,,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,-99.0,,,,,,,,,,,,,,,,,,,,,
1978,8,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,,,,,,,,,,,,,,,,,,,,,
1978,8,17,0.0,10.0,,,,,,,1542.0,0.0,100.0,,,,0.0,0.0,,95.0,51.98,846.0,,,,315.0,315.0,,,,,72.0,49.0,-9999.0,,-9999.0,,,,,,,,,,,,-9999.0,,,,,,,
1978,8,18,,,,,,,,,,0.0,,,,,0.0,0.0,,32.0,32.0,,,,,,,,,,,,,-9.0,,-9.0,,,,,,,,,,,,-9.0,,,,,,,
1978,8,19,60.0,80.0,,,,,,,836.0,0.0,75.0,,,,0.0,0.0,,93.02,55.94,636.0,,,,,,,,,,190.0,152.0,999.0,,999.0,,,,,,,,,,,,999.0,,,,,,,
1978,8,20,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,-999.0,,,,,,,,,,,,,,,,,,,
1978,8,22,20.0,10.0,,,,,,,1318.0,0.0,100.0,,,,0.0,0.0,,73.94,48.02,840.0,,,,,,,,,,108.0,76.0,9999.0,,9999.0,,,,,,,,,,,,9999.0,,,,,,,
1978,8,23,,,,,,,,,,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,-99.0,,-99.0,,,,,,,,,,,,,,,,,,,
1978,8,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,,99.0,,,,,,,,,,,,,,,,,,,
1978,8,25,70.0,80.0,,,,,,,1054.0,0.0,50.0,,,,0.0,0.0,,69.98,48.92,420.0,,,,315.0,270.0,,,,,93.0,80.0,-9999.0,,-9999.0,,,,,,,,,,,,1.0,,,,,,,
1978,8,26,,,,,,,,,,,,,,,0.0,0.0,,32.0,32.0,,,,,,,,,,,,,-9.0,,-9.0,,,,,,,,,,,,,,,,,,,
1978,8,27,20.0,30.0,,,,,,,330.0,0.0,97.0,,,,0.0,0.0,,69.98,39.92,816.0,,,,,,,,,,134.0,85.0,999.0,,999.0,,,,,,,,,,,,999.0,,,,,,,
1978,8,28,,,,,,,,,,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,-999.0,,-999.0,,,,,,,,,,,,-999.0,,,,,,,
1978,8,30,30.0,40.0,,,,,,,700.0,0.0,73.0,,,,0.0,0.0,,84.91999999999999,53.96,606.0,,,,,,,,,,82.0,72.0,9999.0,,9999.0,,,,,,,,,,,,9999.0,,,,,,,
1978,8,31,,,,,,,,,,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,-99.0,,-99.0,,,,,,,,,,,,-99.0,,,,,,,
1978,9,1,20.0,10.0,,,,,,,206.0,0.0,97.0,,,,0.0,0.0,,87.98,55.04,768.0,,,,135.0,135.0,,,,,77.0,63.0,-9999.0,,-9999.0,,,,,,,,,,,,-9999.0,,,,,,,
1978,9,2,,,,,,,,,,0.0,,,,,0.0,0.0,,32.0,32.0,,,,,,,,,,,,,-9.0,,-9.0,,,,,,,,,,,,,,,,,,,
1978,9,3,60.0,70.0,,,,,,,818.0,,76.0,,,,0.0,0.0,,93.02,64.04,600.0,,,,,,,,,,103.0,85.0,999.0,,999.0,,,,,,,,,,,,1.0,,,,,,,
1978,9,4,,,,,,,,,,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,-999.0,,-999.0,,,,,,,,,,,,,,,,,,,
1978,9,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,,,,,,,,,,,,,,,,,,
1978,9,6,70.0,50.0,,,,,,,2154.0,5.0,84.0,,,,0.0,0.0,,93.02,62.959999999999994,654.0,,,,,,,,,,134.0,116.0,9999.0,,1.0,,,,,,,,,,,,1.0,,,,,,,
1978,9,7,,,,,,,,,,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,-99.0,,,,,,,,,,,,,,,,,,,,,
1978,9,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,,99.0,,,,,,,,,,,,,,,,,,,
1978,9,9,100.0,100.0,,,,,,,1854.0,109.0,1.0,,,,0.0,0.0,,64.94,55.94,6.0,,,,315.0,315.0,,,,,82.0,72.0,-9999.0,,-9999.0,,,,,,,,,,,,1.0,,,,,,,
1978,9,10,,,,,,,,,,0.0,,,,,0.0,0.0,,32.0,32.0,,,,,,,,,,,,,,,-9.0,,,,,,,,,,,,,,,,,,,
1978,9,11,90.0,100.0,,,,,,,354.0,56.0,6.0,,,,0.0,0.0,,57.02,48.92,48.0,,,,,,,,,,82.0,67.0,1.0,,999.0,,,,,,,,,,,,1.0,,,,,,,
1978,9,12,,,,,,,,,,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,-999.0,,,,,,,,,,,,,,,,,,,
1978,9,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,,,,,,
1978,9,14,70.0,70.0,,,,,,,1624.0,23.0,61.0,,,,0.0,0.0,,80.96,50.0,468.0,,,,,,,,,,170.0,148.0,9999.0,,9999.0,,,,,,,,,,,,1.0,,,,,,,
1978,9,15,,,,,,,,,,0.0,,,,,0.0,0.0,,,32.0,,,,,,,,,,,,,-99.0,,-99.0,,,,,,,,,,,,,,,,,,,
1978,9,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,,99.0,,,,,,,,,,,,,,,,,,,
1978,9,17,50.0,60.0,,,,,,,1412.0,0.0,86.0,,,,0.0,0.0,,64.94,44.96,660.0,,,,315.0,315.0,,,,,123.0,89.0,-9999.0,,-9999.0,,,,,,,,,,,,-9999.0,,,,,,,
1978,9,18,,,,,,,,,,0.0,,,,,0.0,0.0,,32.0,32.0,,,,,,,,,,,,,-9.0,,-9.0,,,,,,,,,,,,-9.0,,,,,,,
1978,9,19,60.0,90.0,,,,,,,148.0,0.0,63.0,,,,0.0,0.0,,62.959999999999994,37.04,480.0,,,,,,,,,,103.0,67.0,999.0,,999.0,,,,,,,,,,,,999.0,,,,,,,
1978,9,20,,,,,,,,,,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,-999.0,,-999.0,,,,,,,,,,,,-999.0,,,,,,,
1978,9,22,60.0,50.0,,,,,,,1806.0,0.0,77.0,,,,0.0,0.0,,71.96,48.92,576.0,,,,,,,,,,118.0,54.0,9999.0,,9999.0,,,,,,,,,,,,9999.0,,,,,,,
1978,9,23,,,,,,,,,,0.0,,,,,0.0,0.0,,,32.0,,,,,,,,,,,,,-99.0,,-99.0,,,,,,,,,,,,-99.0,,,,,,,
1978,9,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,,99.0,,,,,,,,,,,,99.0,,,,,,,
1978,9,25,50.0,30.0,,,,,,,1124.0,0.0,83.0,,,,0.0,0.0,,64.04,42.08,618.0,,,,315.0,315.0,,,,,118.0,67.0,-9999.0,,-9999.0,,,,,,,,,,,,-9999.0,,,,,,,
1978,9,26,,,,,,,,,,0.0,,,,,0.0,0.0,,32.0,32.0,,,,,,,,,,,,,-9.0,,-9.0,,,,,,,,,,,,-9.0,,,,,,,
1978,9,27,60.0,70.0,,,,,,,724.0,0.0,68.0,,,,0.0,0.0,,57.92,33.08,504.0,,,,,,,,,,144.0,107.0,999.0,,999.0,,,,,,,,,,,,999.0,,,,,,,
1978,9,28,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,-999.0,,-999.0,,,,,,,,,,,,,,,,,,,
1978,9,30,30.0,40.0,,,,,,,1554.0,0.0,80.0,,,,0.0,0.0,,62.059999999999995,30.92,588.0,,,,,,,,,,82.0,40.0,9999.0,,9999.0,,,,,,,,,,,,9999.0,,,,,,,
1978,9,31,,,,,,,,,,0.0,,,,,0.0,0.0,,,32.0,,,,,,,,,,,,,-99.0,,-99.0,,,,,,,,,,,,-99.0,,,,,,,
1978,10,1,30.0,30.0,,,,,,,1136.0,0.0,93.0,,,,0.0,0.0,,66.92,42.08,654.0,,,,315.0,315.0,,,,,103.0,76.0,,,,,,,,,,,,,,,-9999.0,,,,,,,
1978,10,2,,,,,,,,,,0.0,,,,,0.0,0.0,,32.0,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.0,,,,,,,
1978,10,3,20.0,40.0,,,,,,,754.0,0.0,100.0,,,,0.0,0.0,,71.06,33.08,702.0,,,,,,,,,,77.0,67.0,,,,,,,,,,,,,,,999.0,,,,,,,
1978,10,4,,,,,,,,,,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-999.0,,,,,,,
1978,10,6,0.0,0.0,,,,,,,1312.0,0.0,100.0,,,,0.0,0.0,,73.94,39.92,696.0,,,,,,,,,,82.0,67.0,,,,,,,,,,,,,,,9999.0,,,,,,,
1978,10,7,,,,,,,,,,0.0,,,,,0.0,0.0,,,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,-99.0,,,,,,,
1978,10,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,,,,,,,
1978,10,9,0.0,0.0,,,,,,,818.0,0.0,99.0,,,,0.0,0.0,,78.98,46.04,678.0,,,,90.0,135.0,,,,,62.0,45.0,,,,,,,,,,,,,,,-9999.0,,,,,,,
1978,10,10,,,,,,,,,,0.0,,,,,0.0,0.0,,32.0,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.0,,,,,,,
1978,10,11,60.0,70.0,,,,,,,412.0,0.0,78.0,,,,0.0,0.0,,75.92,44.96,540.0,,,,,,,,,,62.0,49.0,,,,,,,,,,,,,,,999.0,,,,,,,
1978,10,12,,,,,,,,,,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-999.0,,,,,,,
1978,10,14,0.0,0.0,,,,,,,2342.0,0.0,100.0,,,,0.0,0.0,,80.96,42.08,684.0,,,,,,,,,,72.0,40.0,,,,,,,,,,,,,,,9999.0,,,,,,,
1978,10,15,,,,,,,,,,0.0,,,,,0.0,0.0,,,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,-99.0,,,,,,,
1978,10,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,,,,,,,
1978,10,17,0.0,0.0,,,,,,,1442.0,0.0,100.0,,,,0.0,0.0,,71.96,42.08,678.0,,,,315.0,315.0,,,,,103.0,76.0,,,,,,,,,,,,,,,-9999.0,,,,,,,
1978,10,18,,,,,,,,,,0.0,,,,,0.0,0.0,,32.0,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.0,,,,,,,
1978,10,19,40.0,70.0,,,,,,,542.0,0.0,94.0,,,,0.0,0.0,,62.959999999999994,33.08,636.0,,,,,,,,,,144.0,85.0,,,,,,,,,,,,,,,999.0,,,,,,,
1978,10,20,,,,,,,,,,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-999.0,,,,,,,
1978,10,22,0.0,0.0,,,,,,,1248.0,0.0,100.0,,,,0.0,0.0,,75.92,39.92,666.0,,,,,,,,,,62.0,36.0,,,,,,,,,,,,,,,9999.0,,,,,,,
1978,10,23,,,,,,,,,,0.0,,,,,0.0,0.0,,,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,-99.0,,,,,,,
1978,10,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,,,,,,,
1978,10,25,80.0,80.0,,,,,,,1430.0,0.0,41.0,,,,0.0,0.0,,73.94,44.96,276.0,,,,315.0,315.0,,,,,108.0,98.0,,,,,,,,,,,,,,,-9999.0,,,,,,,
1978,10,26,,,,,,,,,,0.0,,,,,0.0,0.0,,32.0,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.0,,,,,,,
1978,10,27,10.0,10.0,,,,,,,536.0,0.0,100.0,,,,0.0,0.0,,71.96,37.94,660.0,,,,,,,,,,93.0,80.0,,,,,,,,,,,,,,,999.0,,,,,,,
1978,10,28,,,,,,,,,,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-999.0,,,,,,,
1978,10,30,30.0,20.0,,,,,,,1306.0,0.0,88.0,,,,0.0,0.0,,77.0,46.94,576.0,,,,,,,,,,113.0,76.0,,,,,,,,,,,,,,,9999.0,,,,,,,
1978,10,31,,,,,,,,,,0.0,,,,,0.0,0.0,,,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,-99.0,,,,,,,
1978,11,1,50.0,40.0,,,,,,,1430.0,0.0,76.0,,,,0.0,0.0,,59.0,33.08,474.0,,,,315.0,315.0,,,,,62.0,36.0,-9999.0,-9999.0,,,,,,-9999.0,,,,,,,-9999.0,,-9999.0,,,,,
1978,11,2,,,,,,,,,,0.0,,,,,0.0,0.0,,32.0,32.0,,,,,,,,,,,,,-9.0,-9.0,,,,,,-9.0,,,,,,,-9.0,,-9.0,,,,,
1978,11,3,20.0,10.0,,,,,,,324.0,0.0,83.0,,,,0.0,0.0,,62.959999999999994,37.94,510.0,,,,,,,,,,82.0,63.0,999.0,999.0,,,,,,999.0,,,,,,,999.0,,999.0,,,,,
1978,11,4,,,,,,,,,,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,-999.0,-999.0,,,,,,-999.0,,,,,,,-999.0,,-999.0,,,,,
1978,11,6,60.0,80.0,,,,,,,936.0,0.0,36.0,,,,0.0,0.0,,59.0,33.98,216.0,,,,,,,,,,134.0,107.0,9999.0,9999.0,,,,,,9999.0,,,,,,,9999.0,,9999.0,,,,,
1978,11,7,,,,,,,,,,0.0,,,,,0.0,0.0,,32.0,,,,,,,,,,,,,,-99.0,-99.0,,,,,,-99.0,,,,,,,-99.0,,-99.0,,,,,
1978,11,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,99.0,,,,,,99.0,,,,,,,99.0,,99.0,,,,,
1978,11,9,30.0,70.0,,,,,,,842.0,0.0,68.0,,,,0.0,0.0,,51.98,26.060000000000002,414.0,,,,135.0,135.0,,,,,67.0,49.0,-9999.0,-9999.0,,,,,,-9999.0,,,,,,,-9999.0,,-9999.0,,,,,
1978,11,10,,,,,,,,,,0.0,,,,,0.0,0.0,,32.0,32.0,,,,,,,,,,,,,-9.0,-9.0,,,,,,-9.0,,,,,,,-9.0,,-9.0,,,,,
1978,11,11,70.0,100.0,,,,,,,336.0,0.0,28.0,,,,0.0,0.0,,51.98,26.96,168.0,,,,,,,,,,62.0,45.0,999.0,999.0,,,,,,999.0,,,,,,,999.0,,999.0,,,,,
1978,11,12,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,-999.0,,,,,,-999.0,,,,,,,,,-999.0,,,,,
1978,11,14,40.0,30.0,,,,,,,1218.0,0.0,95.0,,,,0.0,0.0,,44.06,23.0,564.0,,,,,,,,,,154.0,134.0,1.0,9999.0,,,,,,9999.0,,,,,,,9999.0,,9999.0,,,,,
1978,11,15,,,,,,,,,,0.0,,,,,0.0,0.0,,32.0,,,,,,,,,,,,,,,-99.0,,,,,,-99.0,,,,,,,-99.0,,,,,,,
1978,11,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,99.0,,,,,,99.0,,,,,,,99.0,,,,,,,
1978,11,17,100.0,100.0,,,,,,,18.0,0.0,0.0,,,,0.0,0.0,,28.04,17.96,0.0,,,,315.0,225.0,,,,,67.0,40.0,1.0,-9999.0,,,,,,-9999.0,,,,,,,-9999.0,,1.0,,,,,
1978,11,18,,,,,,,,,,,,,,,,,,32.0,32.0,,,,,,,,,,,,,,-9.0,,,,,,-9.0,,,,,,,-9.0,,,,,,,
1978,11,19,90.0,90.0,,,,,,,418.0,,11.0,,,,,,,37.04,15.979999999999997,66.0,,,,,,,,,,67.0,45.0,999.0,999.0,,,,,,999.0,,,,,,,999.0,,1.0,,,,,
1978,11,20,,,,,,,,,,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,-999.0,-999.0,,,,,,-999.0,,,,,,,-999.0,,,,,,,
1978,11,22,50.0,80.0,,,,,,,1348.0,0.0,5.0,,,,0.0,0.0,,37.04,14.0,30.0,,,,,,,,,,67.0,40.0,9999.0,9999.0,,,,,,9999.0,,,,,,,9999.0,,9999.0,,,,,
1978,11,23,,,,,,,,,,0.0,,,,,0.0,0.0,,32.0,,,,,,,,,,,,,,-99.0,-99.0,,,,,,-99.0,,,,,,,-99.0,,-99.0,,,,,
1978,11,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,99.0,,,,,,99.0,,,,,,,99.0,,99.0,,,,,
1978,11,25,100.0,100.0,,,,,,,1218.0,0.0,0.0,,,,0.0,0.0,,39.02,28.94,0.0,,,,180.0,180.0,,,,,51.0,22.0,-9999.0,-9999.0,,,,,,-9999.0,,,,,,,-9999.0,,1.0,,,,,
1978,11,26,,,,,,,,,,,,,,,,0.0,,32.0,32.0,,,,,,,,,,,,,-9.0,-9.0,,,,,,,,,,,,,-9.0,,,,,,,
1978,11,27,90.0,100.0,,,,,,,200.0,,0.0,,,,,0.0,,46.04,21.02,0.0,,,,,,,,,,57.0,31.0,999.0,999.0,,,,,,1.0,,,,,,,999.0,,1.0,,,,,
1978,11,28,,,,,,,,,,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,-999.0,-999.0,,,,,,,,,,,,,-999.0,,,,,,,
