YEAR,MONTH,DAY,ACMH,ACSH,ADPT,ASLP,ASTP,AWBT,AWND,DAPR,FMTM,MDPR,PGTM,PRCP,RHAV,RHMN,RHMX,SNOW,SNWD,TAVG,TMAX,TMIN,TSUN,WDF1,WDF2,WDF5,WDFG,WDFM,WESD,WSF1,WSF2,WSF5,WSFG,WSFM,WT01,WT02,WT03,WT04,WT05,WT06,WT07,WT08,WT09,WT11,WT13,WT14,WT15,WT16,WT17,WT18,WT19,WT21,WT22,WV01
2012,11,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-99.0,-99.0,,-99.0,,,,-99.0,-99.0,,-99.0,-99.0,,-99.0,,-99.0,,,,
2012,12,1,,,22.0,10318.0,10312.0,39.0,55.0,,,,,0.0,80.0,71.0,89.0,0.0,0.0,,44.96,39.02,,,50.0,60.0,,,,,80.0,103.0,,,1.0,-9999.0,-9999.0,-9999.0,,,,-9999.0,,,1.0,-9999.0,,-9999.0,,-9999.0,,,,
2012,12,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.0,-9.0,,,,-9.0,,,,-9.0,,,,-9.0,,,,
2012,12,3,,,67.0,251.0,254.0,72.0,27.0,,,,,10.0,93.0,86.0,100.0,0.0,0.0,,50.0,41.0,,,200.0,190.0,,,,,89.0,107.0,,,1.0,1.0,999.0,999.0,,,,999.0,,,1.0,999.0,,1.0,,999.0,,,,
2012,12,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-999.0,-999.0,,,,,,,,-999.0,,,,-999.0,,,,
2012,12,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,9.0,,,,,,,,,,,,,,,,,,
2012,12,6,,,94.0,224.0,224.0,100.0,41.0,,,,,5.0,93.0,87.0,100.0,0.0,0.0,,57.92,42.980000000000004,,,170.0,170.0,,,,,89.0,107.0,,,1.0,1.0,9999.0,9999.0,,,,9999.0,,,1.0,9999.0,,1.0,,9999.0,,,,
2012,12,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-99.0,-99.0,,,,-99.0,,,,-99.0,,,,-99.0,,,,
2012,12,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,99.0,99.0,99.0,,,,99.0,,,99.0,99.0,,,,99.0,,,,
2012,12,9,,,-83.0,10264.0,10254.0,-17.0,33.0,,,,,0.0,48.0,33.0,67.0,0.0,0.0,,41.0,30.02,,,320.0,320.0,,,,,94.0,112.0,,,-9999.0,-9999.0,-9999.0,-9999.0,,,,-9999.0,,,-9999.0,-9999.0,,-9999.0,,-9999.0,,,,
2012,12,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.0,-9.0,-9.0,,,,-9.0,,,,,,,,-9.0,,,,
2012,12,11,,,28.0,217.0,213.0,44.0,22.0,,,,,33.0,84.0,70.0,96.0,0.0,0.0,,46.94,28.94,,,200.0,210.0,,,,,58.0,67.0,,,1.0,999.0,999.0,999.0,,,,999.0,,,1.0,1.0,,1.0,,999.0,,,,
2012,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-999.0,-999.0,-999.0,,,,-999.0,,,,,,,,-999.0,,,,
2012,12,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,,,,,,,,,,,,,,,,,,
2012,12,14,,,56.0,213.0,200.0,67.0,39.0,,,,,81.0,89.0,68.0,100.0,0.0,0.0,,48.02,42.08,,,70.0,60.0,,,,,76.0,103.0,,,1.0,9999.0,9999.0,9999.0,,,,9999.0,,,1.0,1.0,,1.0,,9999.0,,,,
2012,12,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-99.0,-99.0,,,,-99.0,,,,,,,,-99.0,,,,
2012,12,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,99.0,,,,99.0,,,99.0,,,,,99.0,,,,
2012,12,17,,,11.0,10135.0,10108.0,50.0,52.0,,,,,13.0,61.0,46.0,96.0,0.0,0.0,,55.04,41.0,,,330.0,330.0,,,,,103.0,125.0,,,1.0,-9999.0,-9999.0,-9999.0,,,,-9999.0,,,-9999.0,-9999.0,,1.0,,-9999.0,,,,
2012,12,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.0,-9.0,-9.0,,,,-9.0,,,-9.0,-9.0,,,,-9.0,,,,
2012,12,19,,,-50.0,281.0,261.0,11.0,29.0,,,,,0.0,51.0,38.0,62.0,0.0,0.0,,44.96,35.06,,,340.0,320.0,,,,,58.0,72.0,,,999.0,999.0,999.0,999.0,,,,999.0,,,999.0,999.0,,999.0,,999.0,,,,
2012,12,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-999.0,-999.0,-999.0,-999.0,,,,-999.0,,,-999.0,-999.0,,-999.0,,-999.0,,,,
2012,12,22,,,-28.0,240.0,234.0,22.0,43.0,,,,,0.0,57.0,39.0,79.0,0.0,0.0,,48.92,32.0,,,230.0,220.0,,,,,76.0,94.0,,,9999.0,9999.0,9999.0,9999.0,,,,9999.0,,,9999.0,9999.0,,9999.0,,9999.0,,,,
2012,12,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-99.0,-99.0,-99.0,-99.0,,,,-99.0,,,-99.0,-99.0,,-99.0,,-99.0,,,,
2012,12,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,99.0,99.0,99.0,,,,99.0,,,99.0,99.0,,99.0,,99.0,,,,
2012,12,25,,,50.0,10176.0,10179.0,67.0,62.0,,,,,33.0,86.0,73.0,96.0,0.0,0.0,,48.92,41.0,,,90.0,90.0,,,,,112.0,148.0,,,1.0,-9999.0,-9999.0,-9999.0,,,,-9999.0,,,1.0,1.0,,1.0,,-9999.0,,,,
2012,12,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.0,-9.0,-9.0,,,,-9.0,,,,,,,,-9.0,,,,
2012,12,27,,,56.0,102.0,102.0,61.0,48.0,,,,,71.0,93.0,89.0,97.0,0.0,0.0,,46.94,42.08,,,50.0,50.0,,,,,72.0,94.0,,,1.0,999.0,999.0,999.0,,,,999.0,,,1.0,1.0,,1.0,,999.0,,,,
2012,12,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-999.0,,-999.0,,,,-999.0,,,,,,,,-999.0,,,,
2012,12,30,,,-28.0,105.0,81.0,28.0,81.0,,,,,0.0,52.0,41.0,68.0,0.0,0.0,,48.92,39.02,,,300.0,290.0,,,,,148.0,174.0,,,9999.0,9999.0,9999.0,9999.0,,,,9999.0,,,9999.0,9999.0,,9999.0,,9999.0,,,,
2012,12,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-99.0,-99.0,-99.0,-99.0,,,,-99.0,,,-99.0,-99.0,,,,-99.0,,,,
2013,1,1,,,-56.0,10129.0,10119.0,0.0,68.0,,,,,0.0,55.0,42.0,65.0,0.0,0.0,,41.0,26.96,,,320.0,320.0,,,,,130.0,165.0,,,-9999.0,-9999.0,,-9999.0,,,,,,,-9999.0,-9999.0,,-9999.0,,-9999.0,,,,
2013,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.0,-9.0,,-9.0,,,,,,,-9.0,-9.0,,-9.0,,-9.0,,,,
2013,1,3,,,122.0,186.0,169.0,-50.0,65.0,,,,,0.0,46.0,37.0,55.0,0.0,0.0,,35.06,23.0,,,330.0,310.0,,,,,125.0,148.0,,,999.0,999.0,,999.0,,,,,,,999.0,999.0,,999.0,,999.0,,,,
2013,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-999.0,-999.0,,-999.0,,,,,,,-999.0,-999.0,,-999.0,,-999.0,,,,
2013,1,6,,,-67.0,173.0,163.0,-11.0,73.0,,,,,0.0,55.0,46.0,66.0,0.0,0.0,,39.02,30.02,,,250.0,260.0,,,,,112.0,134.0,,,9999.0,9999.0,,9999.0,,,,,,,9999.0,9999.0,,9999.0,,9999.0,,,,
2013,1,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-99.0,-99.0,,-99.0,,,,,,,-99.0,-99.0,,-99.0,,-99.0,,,,
2013,1,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,99.0,,99.0,,,,,,,99.0,99.0,,99.0,,99.0,,,,
2013,1,9,,,-17.0,10190.0,10186.0,17.0,46.0,,,,,0.0,67.0,49.0,92.0,0.0,0.0,,44.96,33.08,,,290.0,290.0,,,,,76.0,103.0,,,1.0,-9999.0,,-9999.0,,,,,,,1.0,-9999.0,,-9999.0,,1.0,,,,
2013,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.0,,-9.0,,,,,,,,-9.0,,-9.0,,,,,,
2013,1,11,,,-44.0,257.0,234.0,11.0,37.0,,,,,0.0,53.0,35.0,73.0,0.0,0.0,,46.94,30.02,,,310.0,310.0,,,,,94.0,116.0,,,999.0,999.0,,999.0,,,,,,,999.0,999.0,,999.0,,999.0,,,,
2013,1,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-999.0,-999.0,,-999.0,,,,,,,-999.0,-999.0,,-999.0,,-999.0,,,,
2013,1,14,,,17.0,257.0,254.0,39.0,35.0,,,,,0.0,74.0,54.0,93.0,0.0,0.0,,48.02,33.08,,,260.0,260.0,,,,,89.0,116.0,,,9999.0,9999.0,,9999.0,,,,,,,9999.0,9999.0,,9999.0,,9999.0,,,,
2013,1,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-99.0,-99.0,,-99.0,,,,,,,-99.0,-99.0,,-99.0,,-99.0,,,,
2013,1,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,99.0,,99.0,,,,,,,99.0,99.0,,99.0,,99.0,,,,
2013,1,17,,,11.0,10278.0,10284.0,33.0,28.0,,,,,147.0,77.0,55.0,97.0,0.0,0.0,,46.94,33.08,,,150.0,150.0,,,,,58.0,72.0,,,1.0,-9999.0,,-9999.0,,,,,,,1.0,-9999.0,,1.0,,-9999.0,,,,
2013,1,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.0,,,,,,,,,,,,-9.0,,,,
2013,1,19,,,61.0,203.0,190.0,67.0,27.0,,,,,15.0,94.0,89.0,100.0,0.0,0.0,,48.92,42.980000000000004,,,30.0,20.0,,,,,63.0,76.0,,,999.0,1.0,,999.0,,,,,,,1.0,1.0,,1.0,,999.0,,,,
2013,1,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-999.0,,,-999.0,,,,,,,,,,,,-999.0,,,,
2013,1,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,,,,,
2013,1,22,,,61.0,196.0,173.0,83.0,42.0,,,,,8.0,77.0,48.0,100.0,0.0,0.0,,57.92,39.02,,,330.0,340.0,,,,,103.0,130.0,,,9999.0,1.0,,9999.0,,,,,,,1.0,1.0,,1.0,,9999.0,,,,
2013,1,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-99.0,,,-99.0,,,,,,,,,,,,-99.0,,,,
2013,1,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,99.0,,99.0,,,,,,,99.0,99.0,,,,99.0,,,,
2013,1,25,,,6.0,10156.0,10156.0,17.0,42.0,,,,,208.0,90.0,82.0,96.0,3.0,0.0,,37.94,33.08,,,320.0,310.0,,,,,94.0,107.0,,,-9999.0,-9999.0,,1.0,,,,,,,1.0,-9999.0,,1.0,,-9999.0,,,,
2013,1,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.0,-9.0,,,,,,,,,,-9.0,,,,-9.0,,,,
2013,1,27,,,-33.0,169.0,159.0,17.0,52.0,,,,,0.0,57.0,47.0,79.0,0.0,0.0,,46.04,35.96,,,330.0,330.0,,,,,94.0,116.0,,,999.0,999.0,,999.0,,,,,,,999.0,999.0,,999.0,,999.0,,,,
2013,1,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-999.0,-999.0,,-999.0,,,,,,,-999.0,-999.0,,-999.0,,,,,,
2013,1,30,,,-39.0,227.0,234.0,17.0,72.0,,,,,0.0,53.0,38.0,64.0,0.0,0.0,,51.98,30.92,,,210.0,210.0,,,,,112.0,139.0,,,9999.0,9999.0,,9999.0,,,,,,,9999.0,9999.0,,9999.0,,9999.0,,,,
2013,1,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-99.0,-99.0,,-99.0,,,,,,,-99.0,-99.0,,-99.0,,-99.0,,,,
2013,2,1,,,-133.0,10146.0,10125.0,-50.0,88.0,,,,,0.0,43.0,28.0,58.0,0.0,0.0,,33.08,24.08,,,270.0,310.0,,,,,134.0,174.0,,,-9999.0,-9999.0,,-9999.0,,,,-9999.0,-9999.0,,-9999.0,-9999.0,-9999.0,-9999.0,,1.0,,,-9999.0,
2013,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.0,,-9.0,,,,-9.0,-9.0,,,-9.0,-9.0,-9.0,,,,,-9.0,
2013,2,3,,,133.0,230.0,224.0,-61.0,59.0,,,,,5.0,50.0,31.0,88.0,8.0,0.0,,30.92,19.939999999999998,,,270.0,270.0,,,,,103.0,116.0,,,1.0,999.0,,999.0,,,,999.0,999.0,,1.0,999.0,999.0,999.0,,1.0,,,999.0,
2013,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-999.0,,-999.0,,,,-999.0,-999.0,,,-999.0,-999.0,-999.0,,,,,-999.0,
2013,2,6,,,-128.0,139.0,125.0,-50.0,71.0,,,,,0.0,45.0,35.0,69.0,0.0,0.0,,32.0,24.08,,,290.0,290.0,,,,,125.0,161.0,,,9999.0,9999.0,,9999.0,,,,9999.0,9999.0,,9999.0,9999.0,9999.0,9999.0,,9999.0,,,9999.0,
2013,2,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-99.0,-99.0,,-99.0,,,,-99.0,-99.0,,,-99.0,-99.0,-99.0,,,,,-99.0,
2013,2,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,99.0,,99.0,,,,99.0,99.0,,,99.0,99.0,99.0,,,,,99.0,
2013,2,9,,,-78.0,10200.0,10176.0,-17.0,54.0,,,,,0.0,56.0,25.0,92.0,0.0,0.0,,41.0,28.94,,,300.0,310.0,,,,,112.0,134.0,,,-9999.0,-9999.0,,-9999.0,,,,-9999.0,-9999.0,,1.0,1.0,1.0,-9999.0,,1.0,,,-9999.0,
2013,2,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.0,-9.0,,-9.0,,,,-9.0,-9.0,,,,,-9.0,,,,,-9.0,
2013,2,11,,,128.0,308.0,298.0,-44.0,31.0,,,,,0.0,45.0,26.0,66.0,0.0,0.0,,33.08,23.0,,,350.0,350.0,,,,,72.0,80.0,,,999.0,999.0,,999.0,,,,999.0,999.0,,999.0,999.0,999.0,999.0,,999.0,,,999.0,
2013,2,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-999.0,-999.0,,,,,,-999.0,,,-999.0,-999.0,-999.0,,,,,,-999.0,
2013,2,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,,,,,,,9.0,
2013,2,14,,,-94.0,166.0,135.0,-44.0,91.0,,,,,46.0,60.0,36.0,92.0,89.0,152.0,,32.0,21.02,,,320.0,310.0,,,,,139.0,174.0,,,9999.0,9999.0,,9999.0,,,,9999.0,1.0,,1.0,9999.0,9999.0,9999.0,,1.0,,,1.0,
2013,2,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-99.0,-99.0,,-99.0,,,,,,,,-99.0,-99.0,-99.0,,,,,,
2013,2,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,99.0,,99.0,,,,,99.0,,99.0,99.0,99.0,99.0,,99.0,,,99.0,
2013,2,17,,,33.0,10139.0,10152.0,44.0,32.0,,,,,117.0,92.0,67.0,100.0,0.0,102.0,,44.96,33.98,,,200.0,200.0,,,,,103.0,125.0,,,1.0,1.0,,-9999.0,,,,-9999.0,-9999.0,,-9999.0,1.0,-9999.0,1.0,,-9999.0,,,-9999.0,
2013,2,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.0,,,,-9.0,-9.0,,-9.0,,-9.0,,,-9.0,,,-9.0,
2013,2,19,,,-39.0,115.0,102.0,17.0,64.0,,,,,0.0,53.0,41.0,89.0,0.0,51.0,,46.94,37.04,,,280.0,290.0,,,,,116.0,148.0,,,999.0,999.0,,999.0,,,,999.0,999.0,,999.0,999.0,999.0,999.0,,999.0,,,999.0,
2013,2,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-999.0,-999.0,,-999.0,,,,-999.0,-999.0,,-999.0,-999.0,-999.0,,,,,,-999.0,
2013,2,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,,,,,,,,,,,,,,,,,,
2013,2,22,,,-17.0,132.0,112.0,11.0,39.0,,,,,,72.0,40.0,92.0,,0.0,,44.96,32.0,,,180.0,350.0,,,,,76.0,98.0,,,1.0,9999.0,,9999.0,,,,9999.0,9999.0,,9999.0,9999.0,9999.0,1.0,,1.0,,,9999.0,
2013,2,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-99.0,,-99.0,,,,-99.0,-99.0,,-99.0,-99.0,-99.0,,,,,,-99.0,
2013,2,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,99.0,,99.0,,,,99.0,99.0,,99.0,99.0,99.0,,,99.0,,,99.0,
2013,2,25,,,-44.0,10122.0,10119.0,0.0,63.0,,,,,0.0,63.0,45.0,86.0,0.0,0.0,,44.96,30.92,,,360.0,360.0,,,,,116.0,156.0,,,-9999.0,-9999.0,,-9999.0,,,,-9999.0,-9999.0,,-9999.0,-9999.0,-9999.0,1.0,,1.0,,,-9999.0,
2013,2,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.0,-9.0,,-9.0,,,,-9.0,-9.0,,-9.0,-9.0,-9.0,,,,,,-9.0,
2013,2,27,,,172.0,78.0,61.0,-61.0,121.0,,,,,0.0,33.0,23.0,43.0,0.0,0.0,,33.98,17.96,,,300.0,300.0,,,,,165.0,210.0,,,999.0,999.0,,999.0,,,,999.0,999.0,,999.0,999.0,999.0,999.0,,999.0,,,999.0,
2013,2,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-999.0,-999.0,,-999.0,,,,-999.0,-999.0,,-999.0,-999.0,-999.0,-999.0,,-999.0,,,-999.0,
2013,2,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,,,,,,,,,9.0,,,9.0,,,,,,
2013,2,30,,,0.0,135.0,146.0,28.0,69.0,,,,,33.0,75.0,52.0,96.0,0.0,0.0,,44.96,30.92,,,280.0,280.0,,,,,134.0,174.0,,,1.0,9999.0,,9999.0,,,,9999.0,9999.0,,1.0,9999.0,9999.0,1.0,,9999.0,,,9999.0,
2013,2,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-99.0,,-99.0,,,,-99.0,-99.0,,,-99.0,-99.0,,,-99.0,,,-99.0,
2013,3,1,,,-28.0,10058.0,10041.0,17.0,58.0,,,,,0.0,58.0,45.0,73.0,0.0,0.0,,46.94,35.96,,,330.0,330.0,,,,,98.0,134.0,,,-9999.0,,,-9999.0,,,,,,,-9999.0,-9999.0,,-9999.0,,-9999.0,,,-9999.0,
2013,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.0,,,-9.0,,,,,,,-9.0,-9.0,,-9.0,,,,,-9.0,
2013,3,3,,,-50.0,75.0,68.0,-6.0,55.0,,,,,,58.0,45.0,82.0,,0.0,,41.0,32.0,,,330.0,330.0,,,,,94.0,112.0,,,999.0,,,999.0,,,,,,,999.0,999.0,,999.0,,1.0,,,999.0,
2013,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-999.0,,,-999.0,,,,,,,-999.0,-999.0,,-999.0,,,,,-999.0,
2013,3,6,,,-83.0,95.0,81.0,-17.0,89.0,,,,,0.0,48.0,35.0,61.0,0.0,0.0,,44.06,26.96,,,320.0,320.0,,,,,139.0,165.0,,,9999.0,,,9999.0,,,,,,,9999.0,9999.0,,9999.0,,9999.0,,,9999.0,
2013,3,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-99.0,,,-99.0,,,,,,,-99.0,-99.0,,-99.0,,-99.0,,,-99.0,
2013,3,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,,,99.0,,,,,,,99.0,99.0,,99.0,,99.0,,,99.0,
2013,3,9,,,-6.0,10125.0,10119.0,22.0,105.0,,,,,0.0,70.0,62.0,79.0,0.0,0.0,,44.96,35.06,,,30.0,30.0,,,,,174.0,219.0,,,-9999.0,,,-9999.0,,,,,,,-9999.0,-9999.0,,1.0,,1.0,,,-9999.0,
2013,3,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.0,,,,,,,,-9.0,,,,,,,-9.0,
2013,3,11,,,-11.0,159.0,146.0,6.0,96.0,,,,,18.0,80.0,67.0,92.0,,0.0,,39.02,33.08,,,10.0,10.0,,,,,134.0,174.0,,,1.0,,,999.0,,,,,,,1.0,999.0,,1.0,,1.0,,,999.0,
2013,3,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-999.0,,,,,,,,-999.0,,,,,,,,
2013,3,14,,,-50.0,244.0,230.0,17.0,56.0,,,,,0.0,49.0,23.0,85.0,0.0,25.0,,55.04,33.98,,,340.0,350.0,,,,,112.0,139.0,,,9999.0,,,9999.0,,,,,,,9999.0,9999.0,,9999.0,,9999.0,,,9999.0,
2013,3,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-99.0,,,-99.0,,,,,,,-99.0,-99.0,,-99.0,,-99.0,,,-99.0,
2013,3,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,,,99.0,,,,,,,99.0,99.0,,99.0,,99.0,,,99.0,
2013,3,17,,,50.0,10230.0,10230.0,61.0,44.0,,,,,0.0,85.0,71.0,93.0,0.0,0.0,,51.98,39.02,,,170.0,160.0,,,,,80.0,107.0,,,-9999.0,,,-9999.0,,,,,,,-9999.0,-9999.0,,-9999.0,,-9999.0,,,-9999.0,
2013,3,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.0,,,-9.0,,,,,,,,-9.0,,,,-9.0,,,-9.0,
2013,3,19,,,72.0,115.0,119.0,83.0,84.0,,,,,168.0,87.0,68.0,97.0,0.0,0.0,,53.06,42.980000000000004,,,180.0,160.0,,,,,134.0,179.0,,,999.0,,,999.0,,,,,,,1.0,999.0,,1.0,,999.0,,,999.0,
2013,3,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-999.0,,,-999.0,,,,,,,,-999.0,,,,-999.0,,,-999.0,
2013,3,22,,,-133.0,129.0,119.0,-22.0,101.0,,,,,0.0,32.0,20.0,55.0,0.0,0.0,,42.08,30.02,,,320.0,300.0,,,,,161.0,215.0,,,9999.0,,,9999.0,,,,,,,9999.0,9999.0,,9999.0,,9999.0,,,9999.0,
2013,3,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-99.0,,,-99.0,,,,,,,-99.0,-99.0,,-99.0,,-99.0,,,-99.0,
2013,3,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,,,99.0,,,,,,,99.0,99.0,,99.0,,99.0,,,99.0,
2013,3,25,,,-44.0,10108.0,10095.0,-6.0,31.0,,,,,5.0,66.0,44.0,89.0,0.0,0.0,,41.0,33.08,,,320.0,310.0,,,,,98.0,125.0,,,-9999.0,,,-9999.0,,,,,,,1.0,-9999.0,,-9999.0,,1.0,,,-9999.0,
2013,3,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.0,,,-9.0,,,,,,,,-9.0,,-9.0,,,,,-9.0,
2013,3,27,,,-94.0,207.0,186.0,-22.0,55.0,,,,,0.0,47.0,31.0,82.0,0.0,0.0,,39.02,30.02,,,330.0,340.0,,,,,103.0,130.0,,,999.0,,,999.0,,,,,,,999.0,999.0,,999.0,,999.0,,,999.0,
2013,3,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-999.0,,,,,,,,,,,-999.0,,,,,,,-999.0,
2013,3,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,,,,,,,,,,9.0,,,,,,,,
2013,3,30,,,6.0,81.0,81.0,22.0,62.0,,,,,117.0,79.0,55.0,93.0,0.0,,,44.96,35.06,,,60.0,320.0,,,,,107.0,134.0,,,1.0,,,9999.0,,,,,,,1.0,1.0,,1.0,,9999.0,,,9999.0,
2013,3,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-99.0,,,,,,,,,,,,-99.0,,,-99.0,
2013,4,1,,,17.0,10071.0,10051.0,61.0,67.0,,,,,0.0,64.0,25.0,93.0,0.0,0.0,49.1,62.959999999999994,37.04,,,330.0,270.0,,,,,157.0,183.0,,,-9999.0,,,,,,,-9999.0,,,,,,,,,,,,
2013,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.0,,,,,,,-9.0,,,,,,,,,,,,
2013,4,3,,,128.0,159.0,146.0,-11.0,73.0,,,,,0.0,30.0,21.0,39.0,0.0,0.0,,44.96,33.08,,,280.0,270.0,,,,,116.0,179.0,,,999.0,,,,,,,999.0,,,,,,,,,,,,
2013,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-999.0,,,,,,,-999.0,,,,,,,,,,,,
2013,4,6,,,-61.0,251.0,247.0,6.0,52.0,,,,,0.0,49.0,35.0,73.0,0.0,0.0,,44.96,32.0,,,190.0,190.0,,,,,103.0,130.0,,,9999.0,,,,,,,9999.0,,,,,,,,,,,,
2013,4,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-99.0,,,,,,,-99.0,,,,,,,,,,,,
2013,4,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,,,,,,,99.0,,,,,,,,,,,,
2013,4,9,,,-83.0,10244.0,10224.0,6.0,57.0,,,,,0.0,42.0,16.0,76.0,0.0,0.0,43.16,48.92,35.96,,,320.0,320.0,,,,,139.0,170.0,,,-9999.0,,,,,,,-9999.0,,,,,,,,,,,,
2013,4,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.0,,,,,,,-9.0,,,,,,,,,,,,
2013,4,11,,,22.0,220.0,224.0,56.0,73.0,,,,,,71.0,56.0,86.0,0.0,0.0,,51.98,37.04,,,170.0,160.0,,,,,143.0,179.0,,,999.0,,,,,,,999.0,,,,,,,,,,,,
2013,4,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-999.0,,,,,,,-999.0,,,,,,,,,,,,
2013,4,14,,,56.0,142.0,135.0,117.0,30.0,,,,,0.0,52.0,15.0,90.0,0.0,0.0,,82.94,46.94,,,290.0,290.0,,,,,116.0,157.0,,,9999.0,,,,,,,9999.0,,,,,,,,,,,,
2013,4,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-99.0,,,,,,,-99.0,,,,,,,,,,,,
2013,4,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,,,,,,,99.0,,,,,,,,,,,,
