YEAR,MONTH,DAY,ACMC,ACMH,ACSC,ACSH,ADPT,ASLP,ASTP,AWBT,AWND,FMTM,PGTM,PRCP,PSUN,RHAV,RHMN,RHMX,SNOW,SNWD,TAVG,TMAX,TMIN,TSUN,WDF1,WDF2,WDF5,WDFG,WDFM,WESD,WSF1,WSF2,WSF5,WSFG,WSFM,WT01,WT02,WT03,WT04,WT05,WT06,WT07,WT08,WT09,WT10,WT11,WT13,WT14,WT15,WT16,WT17,WT18,WT19,WT21,WT22,WV03,WV20
1999,8,19,,,,,,,,,23.0,336.0,329.0,,,,,,0.0,0.0,73.04,80.06,64.94,,,150.0,150.0,,,0.0,,49.0,72.0,,,1.0,,999.0,,,,,1.0,,,,1.0,,,1.0,,,,,,,
1999,8,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,,,,
1999,8,22,,,,,,,,,59.0,957.0,1002.0,,,,,,0.0,0.0,66.02,73.94,57.92,,,360.0,30.0,,,0.0,,98.0,116.0,,,9999.0,,9999.0,,,,,9999.0,,,,9999.0,,,1.0,,,,,,,
1999,8,23,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,-99.0,,-99.0,,,,,-99.0,,,,-99.0,,,,,,,,,,
1999,8,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,,99.0,,,,,99.0,,,,99.0,,,99.0,,,,,,,
1999,8,25,,,,,,,,,31.0,1618.0,1356.0,0.0,,,,,0.0,0.0,71.06,82.94,57.92,,,180.0,200.0,,,0.0,,76.0,94.0,,,-9999.0,,-9999.0,,,,,-9999.0,,,,-9999.0,,,1.0,,,,,,,
1999,8,26,,,,,,,,,,,,,,,,,,,,32.0,32.0,,,,,,,0.0,,,,,,,,-9.0,,,,,,,,,,,,,,,,,,,
1999,8,27,,,,,,,,,46.0,514.0,459.0,0.0,,,,,0.0,0.0,77.0,87.98,66.02,,,290.0,290.0,,,0.0,,98.0,112.0,,,1.0,,999.0,,,,,1.0,,,,1.0,,,999.0,,,,,,,
1999,8,28,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,-999.0,,,,,,,,,,,,-999.0,,,,,,,
1999,8,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,,,,,,
1999,8,30,,,,,,,,,30.0,1823.0,1822.0,,,,,,0.0,0.0,66.02,69.08,62.059999999999995,,,20.0,20.0,,,0.0,,49.0,58.0,,,9999.0,,9999.0,,,,,9999.0,,,,9999.0,,,1.0,,,,,,,
1999,8,31,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,-99.0,,-99.0,,,,,-99.0,,,,-99.0,,,,,,,,,,
1999,9,1,,,,,,,,,15.0,1536.0,1536.0,0.0,,,,,0.0,0.0,69.08,80.96,55.94,,,170.0,170.0,,,0.0,,45.0,63.0,,,1.0,-9999.0,-9999.0,,,,,1.0,,,,1.0,-9999.0,,-9999.0,,,,-9999.0,,-9999.0,
1999,9,2,,,,,,,,,,,,0.0,,,,,,,,32.0,32.0,,,,,,,0.0,,,,,,0.0,-9.0,-9.0,,,,,0.0,,,,,-9.0,,-9.0,,,,,,-9.0,
1999,9,3,,,,,,,,,10.0,645.0,629.0,0.0,,,,,0.0,0.0,71.96,87.08000000000001,57.02,,,150.0,150.0,,,0.0,,40.0,49.0,,,1.0,999.0,999.0,,,,,1.0,,,,1.0,999.0,,999.0,,,,1.0,,999.0,
1999,9,4,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,0.0,,-999.0,,,,,0.0,,,,,-999.0,,-999.0,,,,,,-999.0,
1999,9,6,,,,,,,,,22.0,1727.0,1517.0,0.0,,,,,0.0,0.0,73.94,89.06,59.0,,,150.0,190.0,,,0.0,,58.0,72.0,,,1.0,9999.0,9999.0,,,,,1.0,,,,1.0,9999.0,,9999.0,,,,9999.0,,9999.0,
1999,9,7,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,0.0,-99.0,-99.0,,,,,0.0,,,,,-99.0,,-99.0,,,,-99.0,,-99.0,
1999,9,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,99.0,,,,,,,,,,99.0,,99.0,,,,99.0,,99.0,
1999,9,9,,,,,,,,,15.0,1718.0,1718.0,389.0,,,,,0.0,0.0,78.08,87.08000000000001,68.0,,,290.0,290.0,,,0.0,,125.0,165.0,,,1.0,-9999.0,1.0,,,,,-9999.0,,,,1.0,-9999.0,,1.0,,,,-9999.0,,-9999.0,
1999,9,10,,,,,,,,,,,,0.0,,,,,,,,32.0,32.0,,,,,,,0.0,,,,,,,-9.0,,,,,,-9.0,,,,,-9.0,,,,,,-9.0,,-9.0,
1999,9,11,,,,,,,,,31.0,210.0,209.0,0.0,,,,,0.0,0.0,71.96,78.98,64.94,,,20.0,20.0,,,0.0,,67.0,80.0,,,999.0,999.0,999.0,,,,,999.0,,,,999.0,999.0,,999.0,,,,999.0,,999.0,
1999,9,12,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,-999.0,-999.0,,,,,,,,,,-999.0,,-999.0,,,,,,-999.0,
1999,9,14,,,,,,,,,47.0,1201.0,1432.0,0.0,,,,,0.0,0.0,69.08,78.08,59.0,,,260.0,280.0,,,0.0,,103.0,125.0,,,1.0,9999.0,9999.0,,,,,9999.0,,,,1.0,9999.0,,9999.0,,,,9999.0,,9999.0,
1999,9,15,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,-99.0,-99.0,,,,,-99.0,,,,,-99.0,,-99.0,,,,-99.0,,-99.0,
1999,9,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,99.0,99.0,,,,,99.0,,,,99.0,99.0,,99.0,,,,99.0,,99.0,
1999,9,17,,,,,,,,,30.0,1043.0,1042.0,0.0,,,,,0.0,0.0,64.04,77.0,50.0,,,300.0,310.0,,,0.0,,76.0,94.0,,,-9999.0,-9999.0,-9999.0,,,,,-9999.0,,,,-9999.0,-9999.0,,-9999.0,,,,-9999.0,,-9999.0,
1999,9,18,,,,,,,,,,,,0.0,,,,,,,,32.0,32.0,,,,,,,0.0,,,,,,,-9.0,-9.0,,,,,-9.0,,,,,-9.0,,,,,,-9.0,,-9.0,
1999,9,19,,,,,,,,,38.0,241.0,240.0,,,,,,0.0,0.0,73.04,87.98,57.92,,,240.0,240.0,,,0.0,,103.0,134.0,,,1.0,999.0,999.0,,,,,999.0,,,,1.0,999.0,,1.0,,,,999.0,,999.0,
1999,9,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,0.0,-999.0,-999.0,,,,,-999.0,,,,,-999.0,,0.0,,,,-999.0,,-999.0,
1999,9,22,,,,,,,,,34.0,1345.0,1459.0,0.0,,,,,0.0,0.0,60.08,71.06,48.02,,,240.0,290.0,,,0.0,,89.0,103.0,,,9999.0,9999.0,9999.0,,,,,9999.0,,,,9999.0,9999.0,,9999.0,,,,9999.0,,9999.0,
1999,9,23,,,,,,,,,,,,0.0,,,,,,,,,32.0,,,,,,,0.0,,,,,,-99.0,-99.0,-99.0,,,,,-99.0,,,,-99.0,-99.0,,-99.0,,,,-99.0,,-99.0,
1999,9,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,99.0,99.0,,,,,99.0,,,,99.0,99.0,,99.0,,,,99.0,,99.0,
1999,9,25,,,,,,,,,44.0,1315.0,1646.0,0.0,,,,,0.0,0.0,60.980000000000004,69.98,51.08,,,20.0,30.0,,,0.0,,103.0,125.0,,,-9999.0,-9999.0,-9999.0,,,,,-9999.0,,,,-9999.0,1.0,,1.0,,,,-9999.0,,-9999.0,
1999,9,26,,,,,,,,,,,,,,,,,,,,32.0,32.0,,,,,,,0.0,,,,,,-9.0,-9.0,-9.0,,,,,-9.0,,,,-9.0,,,,,,,-9.0,,-9.0,
1999,9,27,,,,,,,,,23.0,423.0,257.0,0.0,,,,,0.0,0.0,60.980000000000004,73.04,48.92,,,350.0,10.0,,,0.0,,58.0,72.0,,,999.0,999.0,999.0,,,,,999.0,,,,999.0,999.0,,999.0,,,,999.0,,999.0,
1999,9,28,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,-999.0,-999.0,-999.0,,,,,-999.0,,,,-999.0,-999.0,,-999.0,,,,-999.0,,-999.0,
1999,9,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,9.0,,,,,,,,,,9.0,,,,,,,,,,
1999,9,30,,,,,,,,,30.0,1510.0,1510.0,0.0,,,,,0.0,0.0,66.02,80.96,51.08,,,230.0,230.0,,,0.0,,94.0,103.0,,,1.0,1.0,9999.0,,,,,9999.0,,,,1.0,9999.0,,9999.0,,,,9999.0,,9999.0,
1999,9,31,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,0.0,,-99.0,,,,,-99.0,,,,,-99.0,,,,,,-99.0,,-99.0,
1999,10,1,,,,,,,,,43.0,1237.0,1237.0,0.0,,,,,0.0,0.0,55.94,64.04,46.94,,,260.0,260.0,,,0.0,,94.0,107.0,,,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,,,-9999.0,,,,-9999.0,-9999.0,,-9999.0,,,,-9999.0,,,
1999,10,2,,,,,,,,,,,,0.0,,,,,0.0,0.0,,32.0,32.0,,,,,,,0.0,,,,,,,-9.0,-9.0,-9.0,-9.0,,,-9.0,,,,,-9.0,,,,,,-9.0,,,
1999,10,3,,,,,,,,,24.0,640.0,637.0,15.0,,,,,0.0,0.0,53.06,60.08,44.96,,,10.0,20.0,,,0.0,,67.0,89.0,,,1.0,999.0,999.0,999.0,999.0,,,999.0,,,,1.0,999.0,,1.0,,,,999.0,,,
1999,10,4,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,0.0,,,,,,0.0,-999.0,-999.0,-999.0,-999.0,,,-999.0,,,,,-999.0,,0.0,,,,-999.0,,,
1999,10,6,,,,,,,,,42.0,1138.0,1403.0,5.0,,,,,0.0,0.0,48.92,55.04,42.08,,,30.0,20.0,,,0.0,,76.0,103.0,,,9999.0,9999.0,9999.0,9999.0,9999.0,,,9999.0,,,,9999.0,9999.0,,1.0,,,,9999.0,,,
1999,10,7,,,,,,,,,,,,0.0,,,,,0.0,0.0,,,32.0,,,,,,,0.0,,,,,,,-99.0,-99.0,-99.0,-99.0,,,-99.0,,,,,-99.0,,,,,,-99.0,,,
1999,10,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,99.0,99.0,99.0,,,99.0,,,,,99.0,,99.0,,,,99.0,,,
1999,10,9,,,,,,,,,33.0,1233.0,1155.0,0.0,,,,,0.0,0.0,46.94,55.04,39.02,,,360.0,20.0,,,0.0,,67.0,89.0,,,1.0,-9999.0,-9999.0,-9999.0,-9999.0,,,-9999.0,,,,1.0,-9999.0,,-9999.0,,,,-9999.0,,,
1999,10,10,,,,,,,,,,,,0.0,,,,,0.0,0.0,,32.0,32.0,,,,,,,0.0,,,,,,,-9.0,-9.0,-9.0,-9.0,,,-9.0,,,,,-9.0,,-9.0,,,,-9.0,,,
1999,10,11,,,,,,,,,31.0,515.0,640.0,0.0,,,,,0.0,0.0,44.96,55.04,35.06,,,180.0,140.0,,,0.0,,67.0,89.0,,,999.0,999.0,999.0,999.0,999.0,,,999.0,,,,999.0,999.0,,999.0,,,,999.0,,,
1999,10,12,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,0.0,,,,,,,-999.0,-999.0,-999.0,-999.0,,,-999.0,,,,,,,,,,,-999.0,,,
1999,10,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,,,,,9.0,,,,,,,,,,,9.0,,,
1999,10,14,,,,,,,,,19.0,2048.0,2048.0,0.0,,,,,0.0,0.0,59.0,64.94,53.06,,,190.0,190.0,,,0.0,,40.0,49.0,,,1.0,1.0,9999.0,9999.0,9999.0,,,1.0,,,,1.0,9999.0,,9999.0,,,,1.0,,,
1999,10,15,,,,,,,,,,,,0.0,,,,,0.0,0.0,,,,,,,,,,0.0,,,,,,0.0,,-99.0,-99.0,-99.0,,,,,,,,-99.0,,-99.0,,,,,,,
1999,10,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,99.0,99.0,99.0,,,99.0,,,,,99.0,,99.0,,,,,,,
1999,10,17,,,,,,,,,23.0,1340.0,1339.0,0.0,,,,,0.0,0.0,55.94,66.92,44.96,,,300.0,310.0,,,0.0,,76.0,94.0,,,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,,,-9999.0,,,,-9999.0,-9999.0,,-9999.0,,,,-9999.0,,,
1999,10,18,,,,,,,,,,,,0.0,,,,,0.0,0.0,,32.0,32.0,,,,,,,0.0,,,,,,,-9.0,-9.0,-9.0,-9.0,,,-9.0,,,,-9.0,-9.0,,-9.0,,,,,,,
1999,10,19,,,,,,,,,31.0,348.0,321.0,0.0,,,,,0.0,0.0,53.96,64.94,42.08,,,180.0,190.0,,,0.0,,76.0,98.0,,,1.0,999.0,999.0,999.0,999.0,,,999.0,,,,999.0,999.0,,999.0,,,,1.0,,,
1999,10,20,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,0.0,,,,,,0.0,-999.0,,,,,,-999.0,,,,,-999.0,,,,,,,,,
1999,10,22,,,,,,,,,25.0,1702.0,1701.0,0.0,,,,,0.0,0.0,46.04,55.04,35.96,,,150.0,150.0,,,0.0,,58.0,67.0,,,9999.0,9999.0,9999.0,9999.0,9999.0,,,9999.0,,,,9999.0,9999.0,,9999.0,,,,9999.0,,,
1999,10,23,,,,,,,,,,,,0.0,,,,,0.0,0.0,,,32.0,,,,,,,0.0,,,,,,-99.0,-99.0,-99.0,-99.0,-99.0,,,-99.0,,,,-99.0,-99.0,,-99.0,,,,-99.0,,,
1999,10,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,99.0,99.0,99.0,99.0,,,99.0,,,,99.0,99.0,,99.0,,,,99.0,,,
1999,10,25,,,,,,,,,61.0,1216.0,1503.0,0.0,,,,,0.0,0.0,66.02,77.0,53.96,,,230.0,230.0,,,0.0,,107.0,130.0,,,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,,,1.0,,,,-9999.0,-9999.0,,1.0,,,,-9999.0,,,
1999,10,26,,,,,,,,,,,,,,,,,0.0,0.0,,32.0,32.0,,,,,,,0.0,,,,,,-9.0,-9.0,-9.0,-9.0,-9.0,,,,,,,-9.0,-9.0,,0.0,,,,-9.0,,,
1999,10,27,,,,,,,,,40.0,215.0,229.0,3.0,,,,,0.0,0.0,51.08,57.02,44.96,,,310.0,330.0,,,0.0,,67.0,76.0,,,999.0,999.0,999.0,999.0,999.0,,,999.0,,,,999.0,999.0,,1.0,,,,999.0,,,
1999,10,28,,,,,,,,,,,,0.0,,,,,0.0,0.0,,,,,,,,,,0.0,,,,,,-999.0,-999.0,-999.0,-999.0,-999.0,,,-999.0,,,,-999.0,-999.0,,,,,,-999.0,,,
1999,10,30,,,,,,,,,31.0,1622.0,1518.0,0.0,,,,,0.0,0.0,48.92,55.94,41.0,,,230.0,240.0,,,0.0,,63.0,76.0,,,9999.0,9999.0,9999.0,9999.0,9999.0,,,9999.0,,,,9999.0,9999.0,,9999.0,,,,9999.0,,,
1999,10,31,,,,,,,,,,,,0.0,,,,,0.0,0.0,,,32.0,,,,,,,0.0,,,,,,,-99.0,-99.0,-99.0,-99.0,,,-99.0,,,,,-99.0,,,,,,-99.0,,,
1999,11,1,,,,,,,,,27.0,1439.0,1439.0,0.0,,,,,0.0,0.0,60.08,75.02,44.06,,,230.0,240.0,,,0.0,,89.0,98.0,,,1.0,1.0,-9999.0,,,,,1.0,,,,1.0,-9999.0,,-9999.0,,-9999.0,,1.0,,,
1999,11,2,,,,,,,,,,,,0.0,,,,,0.0,0.0,,32.0,32.0,,,,,,,0.0,,,,,,0.0,,-9.0,,,,,,,,,,-9.0,,,,,,,,,
1999,11,3,,,,,,,,,63.0,335.0,329.0,203.0,,,,,,0.0,50.0,64.04,35.96,,,320.0,310.0,,,0.0,,112.0,148.0,,,1.0,999.0,999.0,,,,,999.0,,,,1.0,999.0,,1.0,,1.0,,999.0,,,
1999,11,4,,,,,,,,,,,,0.0,,,,,0.0,0.0,,,32.0,,,,,,,0.0,,,,,,,-999.0,-999.0,,,,,-999.0,,,,,-999.0,,0.0,,0.0,,-999.0,,,
1999,11,6,,,,,,,,,42.0,1410.0,1435.0,0.0,,,,,0.0,0.0,42.08,57.02,26.060000000000002,,,230.0,240.0,,,0.0,,80.0,89.0,,,9999.0,9999.0,9999.0,,,,,9999.0,,,,9999.0,9999.0,,9999.0,,9999.0,,9999.0,,,
1999,11,7,,,,,,,,,,,,0.0,,,,,0.0,0.0,,,32.0,,,,,,,0.0,,,,,,-99.0,-99.0,-99.0,,,,,-99.0,,,,-99.0,-99.0,,-99.0,,-99.0,,-99.0,,,
1999,11,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,99.0,99.0,,,,,99.0,,,,99.0,99.0,,99.0,,99.0,,99.0,,,
1999,11,9,,,,,,,,,40.0,1259.0,1258.0,0.0,,,,,0.0,0.0,46.04,55.04,37.04,,,310.0,310.0,,,0.0,,94.0,112.0,,,-9999.0,-9999.0,-9999.0,,,,,-9999.0,,,,-9999.0,-9999.0,,-9999.0,,-9999.0,,-9999.0,,,
1999,11,10,,,,,,,,,,,,0.0,,,,,0.0,0.0,,32.0,32.0,,,,,,,0.0,,,,,,-9.0,-9.0,-9.0,,,,,-9.0,,,,-9.0,-9.0,,-9.0,,-9.0,,-9.0,,,
1999,11,11,,,,,,,,,20.0,946.0,219.0,0.0,,,,,0.0,0.0,41.0,50.0,30.92,,,360.0,40.0,,,0.0,,49.0,58.0,,,999.0,999.0,999.0,,,,,999.0,,,,999.0,999.0,,999.0,,999.0,,999.0,,,
1999,11,12,,,,,,,,,,,,0.0,,,,,0.0,0.0,,,,,,,,,,0.0,,,,,,-999.0,-999.0,-999.0,,,,,-999.0,,,,-999.0,-999.0,,-999.0,,-999.0,,-999.0,,,
1999,11,14,,,,,,,,,65.0,1439.0,1439.0,0.0,,,,,0.0,0.0,62.059999999999995,75.02,48.02,,,260.0,260.0,,,0.0,,139.0,161.0,,,9999.0,9999.0,9999.0,,,,,9999.0,,,,9999.0,9999.0,,9999.0,,9999.0,,9999.0,,,
1999,11,15,,,,,,,,,,,,0.0,,,,,0.0,0.0,,,32.0,,,,,,,0.0,,,,,,,-99.0,-99.0,,,,,-99.0,,,,,-99.0,,,,-99.0,,-99.0,,,
1999,11,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,99.0,,,,,99.0,,,,,99.0,,,,99.0,,99.0,,,
1999,11,17,,,,,,,,,39.0,702.0,744.0,18.0,,,,,0.0,0.0,39.02,42.980000000000004,35.06,,,80.0,80.0,,,0.0,,94.0,116.0,,,1.0,-9999.0,1.0,,,,,-9999.0,,,,1.0,-9999.0,,1.0,,-9999.0,,-9999.0,,,
1999,11,18,,,,,,,,,,,,0.0,,,,,0.0,0.0,,32.0,32.0,,,,,,,0.0,,,,,,0.0,-9.0,,,,,,,,,,,-9.0,,,,-9.0,,,,,
1999,11,19,,,,,,,,,22.0,418.0,417.0,0.0,,,,,0.0,0.0,42.08,53.06,30.92,,,250.0,250.0,,,0.0,,72.0,89.0,,,1.0,999.0,999.0,,,,,1.0,,,,1.0,999.0,,999.0,,999.0,,1.0,,,
1999,11,20,,,,,,,,,,,,0.0,,,,,0.0,0.0,,,,,,,,,,0.0,,,,,,0.0,,-999.0,,,,,0.0,,,,,-999.0,,-999.0,,-999.0,,,,,
1999,11,22,,,,,,,,,64.0,1443.0,1415.0,0.0,,,,,0.0,0.0,48.92,57.02,39.92,,,330.0,320.0,,,0.0,,107.0,130.0,,,9999.0,9999.0,9999.0,,,,,9999.0,,,,9999.0,9999.0,,9999.0,,9999.0,,9999.0,,,
1999,11,23,,,,,,,,,,,,0.0,,,,,0.0,0.0,,32.0,32.0,,,,,,,0.0,,,,,,-99.0,-99.0,-99.0,,,,,-99.0,,,,-99.0,-99.0,,-99.0,,-99.0,,-99.0,,,
1999,11,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,99.0,99.0,,,,,99.0,,,,99.0,99.0,,99.0,,99.0,,99.0,,,
1999,11,25,,,,,,,,,42.0,1445.0,1444.0,0.0,,,,,0.0,0.0,35.96,42.08,28.94,,,340.0,330.0,,,0.0,,89.0,107.0,,,-9999.0,-9999.0,-9999.0,,,,,-9999.0,,,,-9999.0,-9999.0,,-9999.0,,-9999.0,,-9999.0,,,
1999,11,26,,,,,,,,,,,,0.0,,,,,0.0,0.0,,32.0,32.0,,,,,,,0.0,,,,,,-9.0,-9.0,-9.0,,,,,-9.0,,,,-9.0,-9.0,,-9.0,,-9.0,,-9.0,,,
1999,11,27,,,,,,,,,25.0,327.0,416.0,0.0,,,,,0.0,0.0,33.98,42.08,24.98,,,260.0,250.0,,,0.0,,45.0,58.0,,,999.0,999.0,999.0,,,,,999.0,,,,999.0,999.0,,999.0,,999.0,,999.0,,,
1999,11,28,,,,,,,,,,,,0.0,,,,,0.0,0.0,,,,,,,,,,0.0,,,,,,-999.0,-999.0,-999.0,,,,,-999.0,,,,-999.0,-999.0,,-999.0,,-999.0,,-999.0,,,
1999,11,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,,,,,,,,,,9.0,,,9.0,,,,,,,
1999,11,30,,,,,,,,,60.0,1245.0,1328.0,71.0,,,,,0.0,0.0,53.06,64.04,42.08,,,230.0,220.0,,,0.0,,130.0,143.0,,,1.0,9999.0,9999.0,,,,,9999.0,,,,1.0,9999.0,,1.0,,9999.0,,9999.0,,,
1999,11,31,,,,,,,,,,,,0.0,,,,,0.0,0.0,,,32.0,,,,,,,0.0,,,,,,0.0,-99.0,-99.0,,,,,-99.0,,,,,-99.0,,0.0,,-99.0,,-99.0,,,
1999,12,1,,,,,,,,,38.0,1427.0,1446.0,0.0,,,,,0.0,0.0,28.94,37.94,19.939999999999998,,,220.0,200.0,,,0.0,,76.0,80.0,,,-9999.0,-9999.0,,,,,,-9999.0,,,-9999.0,-9999.0,-9999.0,,-9999.0,,-9999.0,,-9999.0,-9999.0,,
1999,12,2,,,,,,,,,,,,0.0,,,,,0.0,0.0,,32.0,32.0,,,,,,,0.0,,,,,,-9.0,-9.0,,,,,,-9.0,,,-9.0,-9.0,-9.0,,-9.0,,-9.0,,-9.0,-9.0,,
1999,12,3,,,,,,,,,41.0,301.0,957.0,0.0,,,,,0.0,0.0,42.08,48.92,33.98,,,230.0,190.0,,,0.0,,67.0,80.0,,,999.0,999.0,,,,,,999.0,,,999.0,999.0,999.0,,999.0,,999.0,,999.0,999.0,,
1999,12,4,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,0.0,,,,,,-999.0,-999.0,,,,,,-999.0,,,-999.0,-999.0,-999.0,,,,-999.0,,-999.0,-999.0,,
1999,12,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,,,,,,9.0,,,,9.0,,,,,,,9.0,,,
1999,12,6,,,,,,,,,43.0,48.0,36.0,13.0,,,,,0.0,0.0,53.06,60.08,46.04,,,230.0,230.0,,,0.0,,76.0,94.0,,,1.0,9999.0,,,,,,1.0,,,9999.0,1.0,9999.0,,1.0,,9999.0,,1.0,9999.0,,
1999,12,7,,,,,,,,,,,,,,,,,0.0,0.0,,,32.0,,,,,,,0.0,,,,,,0.0,-99.0,,,,,,,,,-99.0,,-99.0,,0.0,,,,,-99.0,,
1999,12,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,,,,,,99.0,,,99.0,,99.0,,,,,,,99.0,,
1999,12,9,,,,,,,,,46.0,1422.0,209.0,30.0,,,,,33.0,25.0,33.08,35.06,30.02,,,340.0,340.0,,,0.0,,80.0,103.0,,,1.0,-9999.0,,,,,,-9999.0,,,-9999.0,1.0,-9999.0,,-9999.0,,1.0,,-9999.0,-9999.0,,
1999,12,10,,,,,,,,,,,,0.0,,,,,0.0,0.0,,32.0,32.0,,,,,,,0.0,,,,,,,-9.0,,,,,,-9.0,,,-9.0,,-9.0,,-9.0,,,,-9.0,-9.0,,
1999,12,11,,,,,,,,,35.0,308.0,308.0,0.0,,,,,0.0,0.0,33.98,39.92,28.04,,,220.0,220.0,,,0.0,,89.0,103.0,,,999.0,999.0,,,,,,999.0,,,999.0,999.0,999.0,,999.0,,999.0,,999.0,999.0,,
1999,12,12,,,,,,,,,,,,0.0,,,,,0.0,0.0,,,,,,,,,,0.0,,,,,,-999.0,-999.0,,,,,,-999.0,,,-999.0,-999.0,-999.0,,-999.0,,-999.0,,-999.0,-999.0,,
1999,12,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,,,,,,,,,,9.0,,,9.0,,,,,,,
1999,12,14,,,,,,,,,30.0,1930.0,1934.0,,,,,,0.0,0.0,44.06,53.96,33.98,,,190.0,190.0,,,0.0,,63.0,72.0,,,1.0,9999.0,,,,,,9999.0,,,9999.0,1.0,9999.0,,1.0,,9999.0,,9999.0,9999.0,,
1999,12,15,,,,,,,,,,,,0.0,,,,,0.0,0.0,,32.0,32.0,,,,,,,0.0,,,,,,0.0,-99.0,,,,,,-99.0,,,-99.0,,-99.0,,0.0,,-99.0,,-99.0,-99.0,,
1999,12,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,,,,,,99.0,,,99.0,,99.0,,,,99.0,,99.0,99.0,,
1999,12,17,,,,,,,,,17.0,948.0,947.0,0.0,,,,,0.0,0.0,33.08,39.02,26.96,,,50.0,40.0,,,0.0,,45.0,58.0,,,-9999.0,-9999.0,,,,,,-9999.0,,,-9999.0,-9999.0,-9999.0,,-9999.0,,-9999.0,,-9999.0,-9999.0,,
1999,12,18,,,,,,,,,,,,0.0,,,,,0.0,0.0,,32.0,32.0,,,,,,,0.0,,,,,,-9.0,-9.0,,,,,,-9.0,,,-9.0,-9.0,-9.0,,,,-9.0,,-9.0,-9.0,,
1999,12,19,,,,,,,,,15.0,104.0,104.0,,,,,,0.0,0.0,35.96,39.92,30.92,,,150.0,150.0,,,0.0,,58.0,67.0,,,999.0,999.0,,,,,,999.0,,,999.0,999.0,999.0,,1.0,,999.0,,999.0,999.0,,
1999,12,20,,,,,,,,,,,,0.0,,,,,0.0,0.0,,,32.0,,,,,,,0.0,,,,,,,-999.0,,,,,,,,,-999.0,,-999.0,,0.0,,-999.0,,-999.0,-999.0,,
1999,12,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,,,,,,,,,,,,,,9.0,,9.0,,,
1999,12,22,,,,,,,,,56.0,458.0,457.0,150.0,,,,,,0.0,37.94,41.0,33.98,,,70.0,80.0,,,0.0,,130.0,161.0,,,1.0,1.0,,,,,,9999.0,,,9999.0,1.0,9999.0,,1.0,,1.0,,1.0,9999.0,,
1999,12,23,,,,,,,,,,,,0.0,,,,,0.0,0.0,,32.0,32.0,,,,,,,0.0,,,,,,0.0,,,,,,,-99.0,,,,,,,0.0,,0.0,,,-99.0,,
1999,12,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,,,,,,99.0,,,,,,,,,,,99.0,99.0,,
