YEAR,MONTH,DAY,ACMH,ACSH,ADPT,ASLP,ASTP,AWBT,AWND,FMTM,PGTM,PRCP,PSUN,RHAV,RHMN,RHMX,SNOW,SNWD,TAVG,TMAX,TMIN,TSUN,WDF1,WDF2,WDF5,WDFG,WDFM,WESD,WSF1,WSF2,WSF5,WSFG,WSFM,WT01,WT02,WT03,WT04,WT05,WT06,WT07,WT08,WT09,WT10,WT11,WT12,WT13,WT14,WT15,WT16,WT17,WT18,WT19,WT21,WT22,WV01,WV03
1938,7,14,,,,,,,,,,0.0,,,,,,,,86.0,53.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1938,7,15,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1938,7,17,,,,,,,,,,0.0,,,,,,,,75.02,59.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1938,7,18,,,,,,,,,,,,,,,,,,32.0,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1938,7,19,,,,,,,,,,0.0,,,,,,,,86.0,57.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1938,7,20,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1938,7,22,,,,,,,,,,0.0,,,,,,,,98.06,68.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1938,7,23,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1938,7,25,,,,,,,,,,0.0,,,,,,,,87.08000000000001,60.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1938,7,26,,,,,,,,,,0.0,,,,,,,,32.0,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1938,7,27,,,,,,,,,,0.0,,,,,,,,87.98,57.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1938,7,28,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1938,7,30,,,,,,,,,,0.0,,,,,,,,89.06,59.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1938,7,31,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1938,8,1,,,,,,,,,,0.0,,,,,,,,73.94,55.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1938,8,2,,,,,,,,,,0.0,,,,,,,,32.0,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1938,8,3,,,,,,,,,,0.0,,,,,,,,75.02,53.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1938,8,4,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1938,8,6,,,,,,,,,,0.0,,,,,,,,82.04,57.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1938,8,7,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1938,8,9,,,,,,,,,,0.0,,,,,,,,73.94,55.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1938,8,10,,,,,,,,,,0.0,,,,,,,,32.0,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1938,8,11,,,,,,,,,,0.0,,,,,,,,71.96,55.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1938,8,12,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1938,8,14,,,,,,,,,,0.0,,,,,,,,78.08,53.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1938,8,15,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1938,8,17,,,,,,,,,,0.0,,,,,,,,75.02,57.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1938,8,18,,,,,,,,,,0.0,,,,,,,,32.0,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1938,8,19,,,,,,,,,,0.0,,,,,,,,75.92,53.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1938,8,20,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1938,8,22,,,,,,,,,,,,,,,,,,77.0,59.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1938,8,23,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1938,8,25,,,,,,,,,,0.0,,,,,,,,84.02,53.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1938,8,26,,,,,,,,,,0.0,,,,,,,,32.0,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1938,8,27,,,,,,,,,,,,,,,,,,69.08,57.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1938,8,30,,,,,,,,,,0.0,,,,,,,,80.06,57.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1938,8,31,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1938,9,1,,,,,,,,,,0.0,,,,,,,,82.04,59.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1938,9,2,,,,,,,,,,0.0,,,,,,,,32.0,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1938,9,3,,,,,,,,,,0.0,,,,,,,,75.92,57.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1938,9,4,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1938,9,6,,,,,,,,,,0.0,,,,,,,,69.98,53.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1938,9,7,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1938,9,9,,,,,,,,,,163.0,,,,,,,,69.98,55.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1938,9,10,,,,,,,,,,0.0,,,,,,,,32.0,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1938,9,11,,,,,,,,,,8.0,,,,,,,,73.04,57.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1938,9,12,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1938,9,14,,,,,,,,,,0.0,,,,,,,,75.92,53.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1938,9,15,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1938,9,17,,,,,,,,,,0.0,,,,,,,,86.0,55.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1938,9,18,,,,,,,,,,0.0,,,,,,,,32.0,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1938,9,19,,,,,,,,,,0.0,,,,,,,,84.91999999999999,60.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1938,9,20,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1938,9,22,,,,,,,,,,0.0,,,,,,,,91.94,57.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1938,9,23,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1938,9,25,,,,,,,,,,0.0,,,,,,,,82.94,57.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1938,9,26,,,,,,,,,,0.0,,,,,,,,32.0,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1938,9,27,,,,,,,,,,0.0,,,,,,,,93.91999999999999,57.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1938,9,28,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1938,9,30,,,,,,,,,,10.0,,,,,,,,78.08,62.059999999999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1938,9,31,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1938,10,1,,,,,,,,,,0.0,,,,,,,,78.08,53.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1938,10,2,,,,,,,,,,0.0,,,,,,,,32.0,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1938,10,3,,,,,,,,,,,,,,,,,,68.0,55.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1938,10,6,,,,,,,,,,25.0,,,,,,,,64.04,48.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1938,10,7,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1938,10,9,,,,,,,,,,30.0,,,,,,,,68.0,51.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1938,10,10,,,,,,,,,,0.0,,,,,,,,32.0,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1938,10,11,,,,,,,,,,0.0,,,,,,,,71.96,48.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1938,10,12,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1938,10,14,,,,,,,,,,,,,,,,,,66.02,55.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1938,10,15,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1938,10,17,,,,,,,,,,157.0,,,,,,,,60.980000000000004,55.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1938,10,18,,,,,,,,,,0.0,,,,,,,,32.0,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1938,10,19,,,,,,,,,,43.0,,,,,,,,62.959999999999994,55.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1938,10,22,,,,,,,,,,,,,,,,,,55.04,44.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1938,10,23,,,,,,,,,,0.0,,,,,,,,,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1938,10,25,,,,,,,,,,0.0,,,,,,,,59.0,39.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1938,10,26,,,,,,,,,,0.0,,,,,,,,32.0,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1938,10,27,,,,,,,,,,0.0,,,,,,,,60.980000000000004,39.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1938,10,28,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1938,10,30,,,,,,,,,,0.0,,,,,,,,71.96,51.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1938,10,31,,,,,,,,,,0.0,,,,,,,,,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1938,11,1,,,,,,,,,,48.0,,,,,,,,55.04,46.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1938,11,2,,,,,,,,,,0.0,,,,,,,,32.0,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1938,11,3,,,,,,,,,,5.0,,,,,,,,55.04,46.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1938,11,6,,,,,,,,,,112.0,,,,,,,,53.96,44.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1938,11,7,,,,,,,,,,0.0,,,,,,,,,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1938,11,9,,,,,,,,,,0.0,,,,,,,,51.98,37.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1938,11,10,,,,,,,,,,0.0,,,,,,,,32.0,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1938,11,11,,,,,,,,,,0.0,,,,,,,,51.08,39.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1938,11,14,,,,,,,,,,302.0,,,,,,,,46.94,39.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1938,11,15,,,,,,,,,,0.0,,,,,,,,32.0,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1938,11,17,,,,,,,,,,13.0,,,,,,,,41.0,30.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1938,11,18,,,,,,,,,,0.0,,,,,,,,32.0,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1938,11,19,,,,,,,,,,0.0,,,,,,,,42.08,30.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1938,11,22,,,,,,,,,,0.0,,,,,,,,48.92,42.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1938,11,23,,,,,,,,,,0.0,,,,,,,,,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1938,11,25,,,,,,,,,,41.0,,,,,,,,57.02,44.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1938,11,26,,,,,,,,,,0.0,,,,,,,,32.0,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1938,11,27,,,,,,,,,,48.0,,,,,,,,51.98,41.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1938,11,28,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1938,11,30,,,,,,,,,,0.0,,,,,,,,46.04,37.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1938,11,31,,,,,,,,,,0.0,,,,,,,,32.0,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1938,12,1,,,,,,,,,,196.0,,,,,,,,51.98,42.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1938,12,2,,,,,,,,,,0.0,,,,,,,,32.0,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1938,12,3,,,,,,,,,,254.0,,,,,,,,55.94,42.980000000000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1938,12,6,,,,,,,,,,66.0,,,,,,,,59.0,42.980000000000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1938,12,7,,,,,,,,,,0.0,,,,,,,,32.0,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1938,12,9,,,,,,,,,,0.0,,,,,,,,53.96,42.980000000000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1938,12,10,,,,,,,,,,,,,,,,,,32.0,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1938,12,11,,,,,,,,,,48.0,,,,,,,,62.059999999999995,48.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1938,12,12,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1938,12,14,,,,,,,,,,3.0,,,,,,,,51.08,37.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1938,12,15,,,,,,,,,,0.0,,,,,,,,32.0,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1938,12,17,,,,,,,,,,0.0,,,,,,,,46.04,30.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1938,12,18,,,,,,,,,,,,,,,,,,32.0,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1938,12,19,,,,,,,,,,0.0,,,,,,,,44.06,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1938,12,20,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1938,12,22,,,,,,,,,,0.0,,,,,,,,39.02,30.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1938,12,23,,,,,,,,,,0.0,,,,,,,,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1938,12,25,,,,,,,,,,0.0,,,,,,,,46.04,30.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1938,12,26,,,,,,,,,,0.0,,,,,,,,32.0,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1938,12,27,,,,,,,,,,0.0,,,,,,,,44.06,30.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1938,12,28,,,,,,,,,,0.0,,,,,,,,,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1938,12,30,,,,,,,,,,0.0,,,,,,,,39.92,30.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1938,12,31,,,,,,,,,,0.0,,,,,,,,32.0,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1939,1,1,,,,,,,,,,20.0,,,,,,,,57.92,46.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1939,1,2,,,,,,,,,,0.0,,,,,,,,32.0,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1939,1,3,,,,,,,,,,292.0,,,,,,,,53.96,44.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1939,1,6,,,,,,,,,,97.0,,,,,,,,44.96,37.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1939,1,7,,,,,,,,,,,,,,,,,,,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1939,1,9,,,,,,,,,,0.0,,,,,,,,42.08,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1939,1,10,,,,,,,,,,0.0,,,,,,,,32.0,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1939,1,11,,,,,,,,,,0.0,,,,,,,,44.96,35.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1939,1,14,,,,,,,,,,8.0,,,,,,,,48.02,39.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1939,1,15,,,,,,,,,,0.0,,,,,,,,32.0,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1939,1,17,,,,,,,,,,0.0,,,,,,,,50.0,44.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1939,1,18,,,,,,,,,,0.0,,,,,,,,32.0,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1939,1,19,,,,,,,,,,,,,,,,,,50.0,41.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1939,1,20,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1939,1,22,,,,,,,,,,0.0,,,,,,,,46.94,35.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1939,1,23,,,,,,,,,,0.0,,,,,,,,32.0,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1939,1,25,,,,,,,,,,0.0,,,,,,,,44.06,35.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1939,1,26,,,,,,,,,,,,,,,,,,32.0,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1939,1,27,,,,,,,,,,25.0,,,,,,,,51.08,39.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1939,1,30,,,,,,,,,,51.0,,,,,,,,51.08,44.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1939,1,31,,,,,,,,,,0.0,,,,,,,,,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1939,2,1,,,,,,,,,,0.0,,,,,0.0,0.0,,44.06,30.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1939,2,2,,,,,,,,,,0.0,,,,,,,,32.0,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1939,2,3,,,,,,,,,,51.0,,,,,,0.0,,42.980000000000004,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1939,2,4,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1939,2,6,,,,,,,,,,3.0,,,,,0.0,0.0,,46.04,37.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1939,2,7,,,,,,,,,,0.0,,,,,,,,32.0,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1939,2,9,,,,,,,,,,221.0,,,,,0.0,0.0,,44.96,35.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1939,2,10,,,,,,,,,,0.0,,,,,,,,32.0,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1939,2,11,,,,,,,,,,51.0,,,,,,0.0,,37.94,33.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1939,2,12,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1939,2,14,,,,,,,,,,,,,,,102.0,102.0,,26.96,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1939,2,15,,,,,,,,,,0.0,,,,,0.0,,,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1939,2,17,,,,,,,,,,20.0,,,,,28.0,0.0,,50.0,30.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1939,2,18,,,,,,,,,,0.0,,,,,0.0,,,32.0,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1939,2,19,,,,,,,,,,160.0,,,,,0.0,0.0,,48.92,39.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1939,2,22,,,,,,,,,,241.0,,,,,0.0,0.0,,53.96,37.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1939,2,23,,,,,,,,,,,,,,,,,,,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1939,2,25,,,,,,,,,,0.0,,,,,0.0,0.0,,48.92,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1939,2,26,,,,,,,,,,,,,,,,,,32.0,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1939,2,27,,,,,,,,,,0.0,,,,,0.0,0.0,,51.98,33.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1939,2,28,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1939,2,30,,,,,,,,,,,,,,,0.0,0.0,,51.08,35.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1939,2,31,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1939,3,1,,,,,,,,,,69.0,,,,,0.0,0.0,,44.96,35.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1939,3,2,,,,,,,,,,0.0,,,,,,,,32.0,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1939,3,3,,,,,,,,,,23.0,,,,,0.0,0.0,,50.0,39.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1939,3,6,,,,,,,,,,3.0,,,,,,0.0,,51.08,35.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1939,3,7,,,,,,,,,,0.0,,,,,0.0,0.0,,32.0,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1939,3,9,,,,,,,,,,23.0,,,,,0.0,0.0,,48.02,37.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1939,3,10,,,,,,,,,,0.0,,,,,,,,32.0,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1939,3,11,,,,,,,,,,,,,,,0.0,0.0,,51.98,33.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1939,3,14,,,,,,,,,,0.0,,,,,0.0,0.0,,55.04,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1939,3,15,,,,,,,,,,0.0,,,,,,,,32.0,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1939,3,17,,,,,,,,,,36.0,,,,,0.0,0.0,,48.92,42.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1939,3,18,,,,,,,,,,0.0,,,,,,,,32.0,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1939,3,19,,,,,,,,,,66.0,,,,,0.0,0.0,,51.98,39.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1939,3,22,,,,,,,,,,,,,,,0.0,0.0,,51.08,37.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1939,3,23,,,,,,,,,,,,,,,,,,,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1939,3,25,,,,,,,,,,0.0,,,,,0.0,0.0,,62.059999999999995,44.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1939,3,26,,,,,,,,,,,,,,,,,,32.0,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1939,3,27,,,,,,,,,,,,,,,0.0,0.0,,69.08,48.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1939,3,28,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1939,3,30,,,,,,,,,,0.0,,,,,0.0,0.0,,60.08,44.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1939,3,31,,,,,,,,,,0.0,,,,,,,,,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1939,4,1,,,,,,,,,,0.0,,,,,0.0,0.0,,66.92,44.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1939,4,2,,,,,,,,,,0.0,,,,,,,,32.0,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1939,4,3,,,,,,,,,,0.0,,,,,0.0,0.0,,71.06,42.980000000000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1939,4,4,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1939,4,6,,,,,,,,,,0.0,,,,,0.0,0.0,,59.0,39.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
